[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.7026 | Consumption: 0
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.3025 | Consumption: 0.00351334
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.299 | Consumption: 0.00351334
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2955 | Consumption: 0.00349426
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.292 | Consumption: 0.00352097
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2885 | Consumption: 0.00349808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.285 | Consumption: 0.00350571
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2815 | Consumption: 0.00352478
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.278 | Consumption: 0.00349808
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2745 | Consumption: 0.00348663
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.271 | Consumption: 0.00349426
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2675 | Consumption: 0.00348282
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.264 | Consumption: 0.00348282
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2605 | Consumption: 0.00350189
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.257 | Consumption: 0.00349426
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2535 | Consumption: 0.00348282
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2501 | Consumption: 0.00346756
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2466 | Consumption: 0.00347519
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2431 | Consumption: 0.00348282
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2396 | Consumption: 0.003479
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2362 | Consumption: 0.003479
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2327 | Consumption: 0.00346375
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2292 | Consumption: 0.00347137
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2258 | Consumption: 0.00344849
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2223 | Consumption: 0.00344086
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2189 | Consumption: 0.00345993
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2154 | Consumption: 0.00344467
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.212 | Consumption: 0.00342178
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2086 | Consumption: 0.00343323
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2052 | Consumption: 0.00342178
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.2017 | Consumption: 0.00341797
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1983 | Consumption: 0.00341797
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1949 | Consumption: 0.00341034
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1915 | Consumption: 0.00341034
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1881 | Consumption: 0.00340271
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1847 | Consumption: 0.00340271
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1813 | Consumption: 0.0033989
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1779 | Consumption: 0.00341797
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1745 | Consumption: 0.00340271
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1711 | Consumption: 0.00340271
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1677 | Consumption: 0.00341415
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1642 | Consumption: 0.00342178
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1608 | Consumption: 0.00342941
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1574 | Consumption: 0.00341034
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.154 | Consumption: 0.0034256
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1505 | Consumption: 0.00342178
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1471 | Consumption: 0.0033989
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1437 | Consumption: 0.00340652
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1403 | Consumption: 0.0033989
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1369 | Consumption: 0.00339508
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1336 | Consumption: 0.00337982
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1302 | Consumption: 0.00336075
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1268 | Consumption: 0.00336075
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1235 | Consumption: 0.00335693
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1202 | Consumption: 0.00333405
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1168 | Consumption: 0.0033493
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1135 | Consumption: 0.00332642
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1101 | Consumption: 0.00333405
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1068 | Consumption: 0.00331879
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1035 | Consumption: 0.00331879
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.1002 | Consumption: 0.00333405
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0968 | Consumption: 0.00332642
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0935 | Consumption: 0.0033226
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0902 | Consumption: 0.00334167
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0869 | Consumption: 0.00331116
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0836 | Consumption: 0.00331497
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0802 | Consumption: 0.0033226
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0769 | Consumption: 0.00334167
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0735 | Consumption: 0.00334167
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0702 | Consumption: 0.00333786
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0669 | Consumption: 0.00331497
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0636 | Consumption: 0.00334167
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0602 | Consumption: 0.0033226
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0569 | Consumption: 0.00331879
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0536 | Consumption: 0.00331879
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0503 | Consumption: 0.00331116
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.047 | Consumption: 0.00331879
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0436 | Consumption: 0.0033226
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0403 | Consumption: 0.00330734
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.037 | Consumption: 0.00329971
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0337 | Consumption: 0.00328445
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0306 | Consumption: 0.00314331
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0276 | Consumption: 0.00297546
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0249 | Consumption: 0.00272751
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0224 | Consumption: 0.00248718
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.02 | Consumption: 0.00239944
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0177 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0153 | Consumption: 0.00234222
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.013 | Consumption: 0.00232697
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0107 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0083 | Consumption: 0.00234222
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.006 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0037 | Consumption: 0.00232697
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 41.0013 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.999 | Consumption: 0.00233078
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9967 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9943 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.992 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9896 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9873 | Consumption: 0.00234604
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.985 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9826 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9803 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9779 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9756 | Consumption: 0.00233459
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9733 | Consumption: 0.00233078
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.971 | Consumption: 0.00233078
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9686 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9663 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9639 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9616 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9592 | Consumption: 0.00234604
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9569 | Consumption: 0.00234604
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9545 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9522 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9498 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9475 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9451 | Consumption: 0.00234604
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9428 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9405 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9381 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9358 | Consumption: 0.00233841
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9334 | Consumption: 0.00234222
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9311 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9287 | Consumption: 0.00235367
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9264 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.924 | Consumption: 0.00234604
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9217 | Consumption: 0.00235367
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9193 | Consumption: 0.00234604
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.917 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9146 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9123 | Consumption: 0.00235367
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9099 | Consumption: 0.0023613
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9075 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9052 | Consumption: 0.00234985
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9028 | Consumption: 0.00235367
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.9005 | Consumption: 0.00235367
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8981 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8957 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8934 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.891 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8886 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8863 | Consumption: 0.00235748
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8839 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8815 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8792 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8768 | Consumption: 0.00235367
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8744 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8721 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8697 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8673 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8649 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8626 | Consumption: 0.0023613
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8602 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8578 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8555 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8531 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8507 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8483 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.846 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8436 | Consumption: 0.002388
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8412 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8388 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8365 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8341 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8317 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8294 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.827 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8246 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8223 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8199 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8175 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8151 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8104 | Consumption: 0.00476074
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.808 | Consumption: 0.00239182
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8056 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8032 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.8009 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7985 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7961 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7937 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7914 | Consumption: 0.00236511
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.789 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7866 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7842 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7818 | Consumption: 0.002388
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7795 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7771 | Consumption: 0.00239182
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7747 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7723 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7699 | Consumption: 0.002388
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7675 | Consumption: 0.002388
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7652 | Consumption: 0.002388
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7628 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7604 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.758 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7556 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7532 | Consumption: 0.00239182
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7509 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7485 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7461 | Consumption: 0.00239182
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7437 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7413 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.739 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7366 | Consumption: 0.00238419
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7342 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7318 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7295 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7271 | Consumption: 0.002388
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7247 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7223 | Consumption: 0.00239182
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7199 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7175 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7152 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7128 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7104 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.708 | Consumption: 0.00237656
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7057 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7033 | Consumption: 0.00238037
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.7009 | Consumption: 0.00236893
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.6985 | Consumption: 0.00237274
[DATA] Client: 0bd29486-ac8a-458d-8daf-1c73a1d07aa1 | Fuel: 40.6962 | Consumption: 0.00238037
